Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Parking,id,Provincia,Región,rango_baths,rango_dormitorios,rango_parqueos
828808,nunoa,ManuelCovarrubias,5,4,210.0,4,11091899,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
89972,laflorida,JoseMiguelCarreraLaflorida,3,1,66.0,1,11137148,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
249066,laflorida,LíaAguirreconFresia,4,1,120.0,4,11100268,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
885983,colina,Chicureo,5,4,404.0,4,11121690,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
146482,estacioncentral,TehuacoentreOfquiyCoyhaique,5,2,134.0,3,11167375,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
314681,maipu,Maipú,3,3,123.0,3,11066816,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1170082,lascondes,LasTórtolas-QuebradaHonda,7,5,256.0,2,11152464,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
235367,puentealto,SanchezFontecillaLasParcelas,3,2,140.0,2,11100813,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
99626,cerronavia,Langobanguelo/chilonga,2,1,55.0,2,7015928,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
161893,puentealto,Microbarrio/ParqueCentralBrisasdelMaipo,3,2,77.0,1,11153840,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
1772409,lareina,AlvaroCasanova-ElSendero,5,6,540.0,13,11164674,Santiago,Metropolitana de Santiago,6-10,1-5,1-5
386052,providencia,Starita,5,3,150.0,5,11113008,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
164384,quintanormal,BrisasdelRíoQuintaNormal,4,1,102.0,2,6286791,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
997229,colina,santafilomena11200condominiolaspircascasa28,5,5,360.0,6,11090033,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
199446,puentealto,coquimboconlosmañios,3,1,54.0,3,11100131,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
68493,laflorida,mariaelenaconbahiainglesa,2,1,34.0,1,11101473,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
90909,puentealto,VillanevadosdelMaipo,3,1,70.0,0,11163476,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
398005,colina,santaelena,3,3,121.0,2,11092460,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
211706,maipu,Maipú,4,3,144.0,2,11066996,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
161644,pudahuel,Casaenexcelentescondicionesendiagonaltravesiacasialllegaraclaudioarrau,3,2,75.0,2,11101299,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1927976,providencia,PosibilidaddeCowork,14,6,796.0,10,11113364,Santiago,Metropolitana de Santiago,6-10,11-15,11-15
522991,penalolen,QuilínNorte/SanchezFontecilla,4,4,168.0,2,11509436,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1608863,lascondes,ColinadelMirador-QuebradaHonda,5,6,385.0,4,11163800,Santiago,Metropolitana de Santiago,6-10,1-5,1-5
797340,lascondes,Roncesvalles-ManquehueSur,4,3,210.0,5,11165484,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
572852,maipu,Granpropiedadapasosdeltemplovotivodemaipu,4,2,140.0,0,11099796,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1679777,colina,LasBrisas1000,5,5,498.0,0,11089590,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
797340,lobarnechea,josealcaldeelano,6,4,190.0,2,9927071,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
140233,puentealto,PuenteAlto,2,1,75.0,1,9720355,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
143213,elbosque,Sevendecasacondepartamentointeriorenelbosque,3,1,145.0,0,10219131,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
174346,loespejo,LoEspejo,4,2,145.0,1,8873114,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1236564,nunoa,Diagonalorienteconirarrazaval,4,2,231.0,4,11091320,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
149440,loespejo,Yc59155buenaventura/yc59155pje.Puntoiv,11,4,170.0,0,7890036,Santiago,Metropolitana de Santiago,1-5,11-15,11-15
1147922,providencia,MA-Grancasa218/660m2en3nivelesPiscina,4,3,218.0,4,11160367,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
522991,penalolen,AvenidaQuilín/MarianoSánchezFontecilla,2,3,140.0,0,11508619,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
336239,lareina,Av.Tobalaba,3,1,75.0,3,10761692,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
348692,sanbernardo,Casa1500m2TerrenoAntonioVaras,3,1,125.0,6,11161527,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
190535,puentealto,ParqueCentralBrisasdelMaipoCerrolaBallena,3,2,99.0,3,10761602,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
2127422,colina,CondominioHaciendadeChicureo,4,5,600.0,10,11165795,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
72229,sanbernardo,StaMarthaYC60505/Mañihuales,2,1,48.0,1,9043753,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
106327,maipu,Judea1533,4,2,80.0,0,11101685,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
429473,colina,Peumayen1000,3,3,136.0,2,11089632,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
376731,puentealto,EntreNemesioVicuñayBalmaceda,6,2,195.0,0,11100385,Cordillera,Metropolitana de Santiago,1-5,6-10,6-10
2437671,lobarnechea,LosTrapenses-CaminoReal,4,4,455.0,5,11164398,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
143213,buin,Casa2PisosenVillaLosTuliperos,3,3,81.0,0,9075614,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
199253,nunoa,VillaSalvadorCruzGana,3,1,100.0,2,11096462,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
73130,puentealto,NonatoCooSanCarlos,3,1,55.0,1,11101804,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
124533,elbosque,Casa2pisos,4,1,162.0,0,11151814,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1194459,lobarnechea,CaminoLosTrapenses,5,5,890.0,4,11082610,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1684209,colina,condominioelalgarrobal,4,5,580.0,18,11507346,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
290304,conchali,AvenidaJoseMaríaCaroconLaPalmilla,6,2,185.0,5,11101191,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
567313,lareina,-ValenzuelaPuelmayVicentePérezRosales,5,4,160.0,1,11069346,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
186800,puentealto,AvenidaSanCarlos/AvenidaParqueItalia,3,3,67.0,3,4952057,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
722437,penalolen,Peñalolen/LaReina,5,4,260.0,2,8854515,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
314681,colina,LosChangos1000,3,3,115.0,2,11089823,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
535492,providencia,California,3,2,145.0,1,11108472,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
575734,vitacura,EmbajadorDoussinague,4,2,140.0,0,11083288,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
85928,melipilla,HumbertoRiverosAG/EduardoMoralesOsorio,3,1,65.0,0,9043780,Melipilla,Metropolitana de Santiago,1-5,1-5,1-5
202992,laflorida,MexicoconEnriqueOlivares,3,2,96.0,2,11079014,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1234348,lobarnechea,CaminoLashualtatas,4,4,240.0,8,11087654,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
87173,puentealto,PuenteAlto,3,1,52.0,1,9427651,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
190582,sanbernardo,ParqueUnion,3,2,90.0,0,11075303,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
195457,cerrillos,Loslibertadores,3,2,70.0,1,8072872,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
155666,pudahuel,CondominioJardinesdeVespucio,2,2,72.0,0,11096014,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
74097,cerronavia,Yc57794riñuhe/yclasfragatas,4,1,37.0,1,6894222,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
179058,loprado,LaComuna-VillaEcuador,3,1,84.0,2,11506589,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
294737,sanjosedemaipo,SanAlfonso,5,5,142.0,4,11091915,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
376731,huechuraba,Casaenventadentrodecondominio,4,3,265.0,2,11128906,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
531856,penaflor,VicuñaMackennaParcelaciónSantaMaría,7,5,500.0,14,11073384,Talagante,Metropolitana de Santiago,1-5,6-10,6-10
148476,melipilla,Lasparras2025,3,2,85.0,0,11124307,Melipilla,Metropolitana de Santiago,1-5,1-5,1-5
136986,conchali,IsabelCarrera,5,2,86.0,3,11057455,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
332410,padrehurtado,Ventacasacondominiolagunadelsolpadrehurtado,3,3,135.0,0,10212791,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
438781,lampa,Batuco,5,5,320.0,12,11121403,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
137706,recoleta,LosCardenalesPonienteentreHéroePabloOrtegayHéroeJuanFerra,4,2,84.0,3,11505637,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
125429,sanbernardo,Tamariscoentrelauniónyloscerezos,4,2,78.0,2,11505611,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
186105,penaflor,Jaromirpridal,3,2,122.0,1,11073094,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
205208,maipu,Lacoloniaconpajaritos,3,2,95.0,1,11072051,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
487534,lampa,Condominiosantarosadelampa,3,2,117.0,14,11079779,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
130760,maipu,Maipú,3,2,77.0,1,11067000,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
201485,renca,Ventacasarenca,3,1,90.0,0,10213281,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
209215,independencia,DomingoSantaMaria,2,1,78.0,3,11087906,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
105928,puentealto,corcolenesquinagabriela,2,1,41.0,2,9961080,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
93400,sanbernardo,Balmaceda/GabrielMistral,3,2,91.0,0,10481870,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
664376,lascondes,-SanGabrielyToledo,5,2,150.0,2,11071156,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
190582,santiago,Arauco/MetroÑuble,5,1,100.0,0,11504199,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1861494,providencia,CarlosCasanueva200,5,6,420.0,3,11107984,Santiago,Metropolitana de Santiago,6-10,1-5,1-5
168120,sanbernardo,Cerrolecheros/CerroPolanco,3,1,120.0,1,11504032,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
392279,maipu,Lagolugano/jorgeguerra,5,3,150.0,0,11503991,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
398448,lareina,av.ossa,3,2,100.0,0,11105671,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
655955,pudahuel,Maregeosur/marrojo,5,8,193.0,4,11503968,Santiago,Metropolitana de Santiago,6-10,1-5,1-5
487091,penalolen,Quebradademacul/consistorial/lasperdices,5,4,180.0,2,11503939,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
448319,providencia,ErnestoReyes70,5,4,200.0,2,11062042,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
622665,nunoa,HernandodeAguirreesquinaEliecerparada,4,3,170.0,6,11110575,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
410770,lampa,1000,3,2,222.0,2,11097025,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
301385,lascondes,Av.Colon/Av.Manquehue,3,2,78.0,0,7614900,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
662603,lascondes,Sorlaurarosa,6,4,218.0,2,11057426,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
155666,sanjoaquin,Ganges//VarasMena,4,2,180.0,1,7012790,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
118306,pudahuel,Carahue,2,1,72.0,0,7568730,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
381163,lascondes,PadreHurtadoSuryRioGuadiana,3,2,94.0,2,11104952,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1285318,huechuraba,LosEspinos777,5,4,415.0,4,11091340,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
127024,lacisterna,Luiscruzmartinez6659,2,1,70.0,1,6913765,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
225595,padrehurtado,PadreHurtado,3,3,90.0,2,11066988,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
571745,colina,padremarcoscolina,5,4,180.0,3,11119192,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
212742,maipu,IsabelRiquelmeYC61745/Av.ElRosal,4,3,110.0,0,10481880,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
236613,pudahuel,Sectorenea,3,3,94.0,0,11503161,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
193026,sanbernardo,Casa2PisosenVillaSantaFilomena,5,2,115.0,0,11503156,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
1307478,vitacura,Copan,6,5,250.0,4,11061359,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
298879,santiago,Casaparaproyectodeinversion,5,3,240.0,0,11503063,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
95690,paine,avenidao´higginsconpadremateo,2,1,65.0,2,11094164,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
80946,sanbernardo,PasajeLosGuindosconParqueFrayJorge,2,1,60.0,2,11503024,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
77210,elmonte,CalleAnibalPinto,3,2,81.0,1,8653566,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
731301,lareina,OnofreJarpa//ValenzuelaPuelma,3,3,140.0,2,11064687,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
95641,quilicura,AvenidaLasTorresesquinaSantaLuisa,2,1,53.0,2,11110423,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
797783,colina,CondominioElAlgarrobalII,4,3,250.0,5,11108489,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
168120,puentealto,Av.tobalabaconsancarlos,4,4,90.0,0,8037237,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
186800,puentealto,LosProductores,3,1,80.0,2,11095953,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
199446,sanbernardo,Alicahue/CaminoPadreHurtado,3,3,117.0,0,6894031,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
363435,lareina,Lareina,3,2,92.0,2,11121784,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
592354,penalolen,Arboretum,3,3,140.0,2,11123293,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
74720,pudahuel,Sevendecasa2pisodosdormitorio-pudahuel,2,1,69.0,0,10217424,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
289861,lacisterna,Inesrivas//pezoaveliz,5,2,200.0,2,10901676,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
236613,santiago,Cummings,3,2,275.0,0,9271383,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
314681,penalolen,Llaima,4,3,95.0,2,11092069,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
487534,nunoa,Parquejuanxxiii,3,3,140.0,2,11096662,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
354127,lascondes,Bilbao/PolobandaCasa3DormitoriosEnVenta,3,2,87.0,2,11111256,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
429917,penalolen,-villacerrada-quilín,4,3,132.0,2,11070881,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
146260,pedroaguirrecerda,UnionFerroviariaYC61968/Av.Cardenal,6,2,160.0,0,10793736,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
729085,lascondes,ApoquindoconTorremolino,5,3,,2,11082628,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
193026,laflorida,JoseMiguelCarreraconValentinaLepe,3,2,78.0,2,11101163,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
373599,penalolen,-condominio-antupirén,4,3,103.0,2,11070311,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
175069,maipu,Lautaro/CalleEsdras,4,2,111.0,0,6656551,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
221163,puentealto,SanCarlosentreNemesioVicuñayNonatoCoo,4,2,125.0,3,11099916,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
1059279,lobarnechea,CaminodelAltar,4,4,300.0,5,11082899,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
642659,penalolen,-ÁlvaroCasanovayLospresidentes,6,4,180.0,2,11070622,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
749030,lascondes,Espectacularcasaalaventaconexcelenteubicaciónens...,3,3,181.0,0,10215498,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1041550,lobarnechea,Laciénaga,3,4,216.0,2,11082688,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
112080,buin,Buin,3,2,80.0,1,11501214,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
136986,laflorida,LaFlorida,3,1,89.0,1,11501171,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
323545,laflorida,JoseMiguelCarrera,2,1,80.0,7,11501137,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
161893,quilicura,CondominioParqueCentral,3,2,82.0,2,11501074,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
355944,sanbernardo,Venta,4,2,169.0,0,11500948,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
74105,sanbernardo,Venta,2,1,53.0,0,11500933,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
133185,elbosque,Venta,3,1,54.0,1,11500916,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
904819,penaflor,Venta,6,5,1860.0,0,11500895,Talagante,Metropolitana de Santiago,1-5,6-10,6-10
238670,elbosque,Venta,4,1,140.0,1,11500875,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
228787,elbosque,Venta,3,1,84.0,0,11500861,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
70914,elbosque,Venta,2,0,45.0,0,11500839,Santiago,Metropolitana de Santiago,Sin Baños,1-5,1-5
125872,sanbernardo,Venta,3,1,55.0,1,11500833,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
415291,elbosque,Venta,1,1,470.0,0,11500820,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
753462,sanbernardo,Venta,4,2,232.0,1,11500797,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
177285,huechuraba,Huechuraba,3,2,71.0,2,11066856,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
759651,vitacura,NuestraSeñoraDelRosario,4,2,180.0,4,7567941,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1549029,lascondes,SantaTeresadeÁvilaconSanJosédelaSierra,5,5,451.0,5,11091542,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
199446,maipu,Av.Elrosalag/lafarfana,3,3,96.0,2,10241581,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
975068,vitacura,PadreHurtadoNorte/LosMolinos,2,2,247.0,0,11102120,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
398892,nunoa,losaliaga743,4,2,176.0,2,11085444,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
371856,colina,Hermosayampliacasaenventa!!chicureodentrodecondominolosnogalesiii.,3,3,118.0,4,11118541,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
753462,lascondes,HermosaTownhouse,5,4,220.0,2,11060838,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
576177,laflorida,-locañas,1,2,138.0,5,11070137,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
454545,lareina,blesgana,3,2,133.0,3,11105804,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
655955,pudahuel,LomasdeloAguirre,5,8,193.0,4,11499602,Santiago,Metropolitana de Santiago,6-10,1-5,1-5
498132,islademaipo,Carampangue,4,3,240.0,3,11053523,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
454293,lascondes,Bilbao,3,3,119.0,2,7765954,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
168120,lacisterna,SanFranciscoconFernandezAlbano,3,1,75.0,3,11073323,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
298879,lampa,Am56282avchile-batuco/avitalia,7,5,526.0,0,6315540,Chacabuco,Metropolitana de Santiago,1-5,6-10,6-10
169988,santiago,Coquimbo//Portugal//10deJulio,5,4,158.0,0,5930491,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
108344,elbosque,Laspalmeras1403,4,1,73.0,0,9738373,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
404732,lacisterna,SantaClaraconGranAvenidaapasosdemetroLoOvalle,6,5,246.0,0,11073532,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
151535,penalolen,entrejosearrietaylosarientales,3,2,91.0,1,11094205,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
480886,penalolen,-condominio-av.Consistorial,6,4,150.0,2,11070644,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
842105,vitacura,LuisPasteur,5,3,183.0,4,11084177,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
366127,laflorida,-condominiojardinesdelaviña-,4,3,142.0,2,11069760,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
811080,lobarnechea,ColegioHuinganal,4,4,200.0,2,11498524,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
149440,laflorida,Sevendeacogedoracasa1pisolaflorida120millone...,3,1,65.0,1,10217391,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1240996,providencia,DaríoUrzúa/PedrodeValdivia/MatildeSalamanca,6,3,298.0,5,11091706,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
159557,laflorida,JoseMiguelCarreracercanaaManutara,3,1,66.0,3,11101280,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1108032,colina,BrisasdeChicureo,6,5,330.0,0,11121936,Chacabuco,Metropolitana de Santiago,1-5,6-10,6-10
788919,colina,CondominioAlgarrobal1Chicureo,4,3,265.0,8,11097371,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
1329639,lareina,Juliaberstein,5,4,356.0,0,11124289,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
84682,elbosque,Casaapasosdegranavenidayavenidaloblanco,3,1,110.0,0,10215048,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
94645,quilicura,Lomarcoletaag-59215/pto.Arturoprat,3,2,80.0,0,7902506,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
2304707,lobarnechea,Camelhuinganal,4,0,2061.0,0,10752819,Santiago,Metropolitana de Santiago,Sin Baños,1-5,1-5
372354,melipilla,Melipillacaminoamariapinto,2,2,5000.0,0,6095179,Melipilla,Metropolitana de Santiago,1-5,1-5,1-5
108344,maipu,SeVendeCasacercanaaCaminoMelipillaenMaipu,4,2,68.0,1,11497528,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
607202,colina,PiedraRoja,4,3,170.0,2,11122020,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
153176,pirque,centropirque,5,2,107.0,1,8067609,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
98381,sanbernardo,SanBernardo,2,1,52.0,1,9892535,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
208310,penalolen,JoséArrietaCaminoPeñalolén,3,1,83.0,1,11100283,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
89664,pudahuel,Laestrellaag-60123/losmares,3,1,70.0,0,8628241,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
97758,loespejo,Pioxiicontrecesur,9,2,150.0,0,11113492,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
2304707,santiago,Hotel,25,29,1200.0,6,5345651,Santiago,Metropolitana de Santiago,> 25,21-25,21-25
740166,lareina,EcheñiquemetroSimonBolivar,5,4,200.0,0,11073269,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
236613,renca,Renca,4,2,90.0,1,9461762,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
571745,penalolen,-condominio-lospresidentes,5,3,140.0,2,11070365,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
842105,colina,Condominiolaspircas,4,3,243.0,3,11089519,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
514127,colina,Condominiotierraslindas,3,3,180.0,3,11096921,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
376731,melipilla,CondominioLasBrisasdePomaire,3,3,140.0,2,11087181,Melipilla,Metropolitana de Santiago,1-5,1-5,1-5
155666,puentealto,Sevendeacogedoracasaenhaciendalosconquistadores,3,2,85.0,0,10208573,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
195014,laflorida,-encondominio-losálamos,3,1,79.0,2,11069741,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
130760,lareina,ValenzuelaLLanos/Caliboro,3,1,70.0,1,11496662,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
314681,puentealto,laDehesadelaviña,5,4,266.0,0,11496540,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
1108032,colina,Condominiolasbrisasdechicureo,4,3,365.0,0,11089548,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
154681,estacioncentral,Losduraznos,2,2,120.0,0,11101047,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
509695,lareina,-casaaremodelar-irarrázaval,3,2,145.0,3,11069400,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
80946,talagante,Talagante,3,1,,2,11066874,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
197230,maipu,Ciudadsatelite/condominiocordillera,3,3,98.0,2,9471265,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
289539,elbosque,lascasitas/lospatos,5,3,170.0,0,2924764,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
203878,lampa,ValleGrande,3,3,100.0,3,11096079,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
731301,colina,santaester,4,3,280.0,0,11092480,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
629362,penalolen,-condominiolaspircas-,5,4,139.0,5,11071284,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
844334,huechuraba,CondominioLosAlmendros,5,6,340.0,2,11495636,Santiago,Metropolitana de Santiago,6-10,1-5,1-5
149440,maipu,PortaldelValle,3,1,84.0,2,11056864,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
132077,penalolen,TaguaTagua/ManutaraMunicipalidadPeñalolén,3,1,71.0,22,11100774,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1174514,lobarnechea,Loslitres,5,5,300.0,5,11082931,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
144044,sanjoaquin,A4CuadrasdeSantaRosaentreUretacoxySanNicolás,3,2,98.0,1,11101509,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
